year,mileage,model_name,model_brand_name,transmission,fuelType,sellingCondition,bodyType,mileageUnit,interiorColor,engineType,gradeScore,isFirstOwner
2006,99345,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2005,98414,camry,toyota,automatic,petrol,foreign,sedan,km,gold,4-cylinder(i4),4.800000190734863,true
2007,196495,sienna,toyota,automatic,petrol,local,suv,km,grey,6-cylinder(i6),4.599999904632568,true
2009,0,genesis,hyundai,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.400000095367432,true
2011,93572,rx 350,lexus,automatic,petrol,foreign,suv,km,brown,6-cylinder(i6),4.699999809265137,true
2010,272316,camry,toyota,automatic,petrol,foreign,sedan,km,brown,4-cylinder(i4),4.699999809265137,true
2001,190000,rav 4,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.800000190734863,true
2006,208038,avalon,toyota,automatic,petrol,foreign,sedan,km,brown,6-cylinder(v6),4.699999809265137,true
2013,21010,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.900000095367432,true
2014,25505,rav 4,toyota,automatic,petrol,foreign,crossover,km,black,4-cylinder(i4),4.699999809265137,true
2002,254556,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2003,123857,c 320,mercedes-benz,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),4.699999809265137,true
2008,78921,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),4.800000190734863,true
2000,135733,almera,nissan,automatic,petrol,foreign,coupe,km,grey,4-cylinder(i4),4.5,true
2005,96000,gl 63 amg,mercedes-benz,automatic,petrol,foreign,suv,km,red,8-cylinder(v8),5.0,true
2002,161230,xterra,nissan,automatic,petrol,local,suv,km,grey,6-cylinder(i6),4.800000190734863,true
2007,233278,corolla,toyota,manual,petrol,foreign,sedan,km,brown,4-cylinder(i4),4.5,true
2012,134092,corolla,toyota,manual,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2011,38933,hilux,toyota,automatic,petrol,local,pickup,km,red,4-cylinder(i4),4.800000190734863,true
2014,80795,sentra,nissan,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.5,true
2008,191296,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2016,235806,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2006,37996,highlander,toyota,automatic,petrol,foreign,suv,km,gold,6-cylinder(i6),4.800000190734863,true
2011,163000,e-350,ford,automatic,petrol,foreign,bus,km,grey,4-cylinder(i4),4.800000190734863,true
2000,282075,hiace,toyota,manual,diesel,foreign,bus,km,grey,5-cylinder(i5),4.699999809265137,true
2013,238265,transit pickup,ford,automatic,petrol,foreign,pickup,km,grey,6-cylinder(i6),4.800000190734863,true
2014,89945,accord,honda,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2008,222563,mdx,acura,automatic,petrol,foreign,suv,km,gold,4-cylinder(i4),4.699999809265137,true
2007,119098,gs 350,lexus,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.599999904632568,true
2008,126866,camry,toyota,automatic,petrol,foreign,sedan,km,gold,4-cylinder(i4),4.599999904632568,true
2016,30164,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(i6),5.0,true
2003,245463,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2004,118916,corolla,toyota,automatic,petrol,foreign,sedan,km,brown,4-cylinder(i4),4.699999809265137,true
2008,149230,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),5.0,true
2002,84072,cr-v,honda,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.900000095367432,true
2003,226057,accord,honda,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.599999904632568,true
2010,184866,santa fe,hyundai,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.599999904632568,true
2008,53382,gx 470,lexus,automatic,petrol,foreign,suv,km,black,8-cylinder(v8),4.800000190734863,true
2009,218300,venza,toyota,automatic,petrol,foreign,suv,km,yellow,4-cylinder(i4),4.699999809265137,true
2009,129762,300,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.800000190734863,true
2005,226069,hiace,toyota,manual,petrol,local,bus,km,grey,4-cylinder(i4),4.800000190734863,true
2013,104204,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,4-cylinder(i4),5.0,true
2008,149069,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2013,138258,mdx,acura,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),5.0,true
2011,116294,cr-v,honda,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.800000190734863,true
2008,279849,edge,ford,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.699999809265137,true
2011,42419,corolla,toyota,automatic,petrol,foreign,sedan,km,cream,4-cylinder(i4),5.0,true
2005,171681,rx 330,lexus,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.599999904632568,true
2012,100063,camry,toyota,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),5.0,true
2005,85326,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2012,100858,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),5.0,true
2007,105922,gs 350,lexus,automatic,petrol,foreign,sedan,km,biege,6-cylinder(v6),4.599999904632568,true
2004,99867,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.400000095367432,true
2016,26895,accord,honda,automatic,petrol,local,sedan,km,brown,4-cylinder(i4),4.699999809265137,true
2007,78067,rav 4,toyota,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.599999904632568,true
2010,130128,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2010,110635,tundra,toyota,automatic,petrol,foreign,suv,km,gold,6-cylinder(i6),4.800000190734863,true
2004,123505,rx 330,lexus,automatic,petrol,foreign,suv,km,gold,6-cylinder(v6),4.5,true
2015,87693,rx 350,lexus,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.800000190734863,true
1998,120568,hiace,toyota,automatic,petrol,foreign,bus,km,black,4-cylinder(i4),4.5,true
2007,119292,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),4.400000095367432,true
2009,128000,highlander,toyota,automatic,petrol,foreign,suv,km,silver,6-cylinder(i6),4.5,true
2014,28586,camry,toyota,automatic,petrol,foreign,sedan,km,silver,4-cylinder(i4),5.0,true
2011,66144,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.5,true
2006,119427,pathfinder,nissan,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),5.0,true
2001,230800,town car,lincoln,automatic,petrol,foreign,sedan,km,black,5-cylinder(i5),4.800000190734863,true
2001,198000,f 350,ford,automatic,petrol,foreign,pickup,km,grey,10-cylinder(v10),4.900000095367432,true
2003,84231,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2004,99887,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.599999904632568,true
2008,108092,range rover,land rover,automatic,petrol,foreign,suv,km,gold,8-cylinder(v8),4.900000095367432,true
2011,85435,highlander,toyota,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.5,true
2009,138943,corolla,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.800000190734863,true
2013,146768,gl 450,mercedes-benz,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),5.0,true
2003,143385,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2014,136216,camry,toyota,automatic,petrol,foreign,sedan,km,black,5-cylinder(i5),4.699999809265137,true
2002,115301,camry,toyota,automatic,petrol,foreign,sedan,km,grey,6-cylinder(i6),4.5,true
2013,78091,rx 350,lexus,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.599999904632568,true
2010,138710,e 350,mercedes-benz,automatic,petrol,foreign,sedan,km,brown,6-cylinder(v6),4.5,true
2016,107430,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2007,156567,veracruz,hyundai,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),4.699999809265137,true
2015,68295,venza,toyota,automatic,petrol,foreign,crossover,km,brown,6-cylinder(i6),4.599999904632568,true
2010,139515,elantra,hyundai,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.599999904632568,true
2009,178280,rav 4,toyota,automatic,petrol,foreign,suv,km,biege,6-cylinder(v6),4.699999809265137,true
2008,142351,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(i6),4.900000095367432,true
2012,93282,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2007,120379,range rover sport,land rover,automatic,petrol,foreign,suv,km,yellow,8-cylinder(v8),5.0,true
2005,246968,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2013,117372,edge,ford,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.900000095367432,true
2010,76454,rx 350,lexus,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.900000095367432,true
2012,195170,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),5.0,true
2006,60367,highlander,toyota,automatic,petrol,foreign,suv,km,silver,6-cylinder(i6),4.900000095367432,true
2009,216540,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),4.400000095367432,true
2003,74099,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2006,120091,pilot,honda,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2011,235211,explorer,ford,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),5.0,true
2009,84784,rav 4,toyota,automatic,petrol,foreign,suv,km,biege,4-cylinder(i4),4.699999809265137,true
2009,82484,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2013,69007,accord,honda,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),5.0,true
2016,46200,camry,toyota,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.599999904632568,true
2013,41010,avalon,toyota,automatic,petrol,foreign,suv,km,gold,4-cylinder(i4),4.699999809265137,true
2013,108120,crosstour,honda,automatic,petrol,foreign,suv,km,black,6-cylinder(v6),4.800000190734863,true
2014,84385,crosstour,honda,automatic,petrol,foreign,hatchback,km,black,6-cylinder(i6),5.0,true
2013,98489,rav 4,toyota,automatic,petrol,foreign,suv,km,cream,4-cylinder(i4),4.900000095367432,true
2010,82756,vibe,pontiac,automatic,petrol,foreign,hatchback,km,grey,4-cylinder(i4),4.5,true
2010,99203,glk 350,mercedes-benz,automatic,petrol,local,suv,km,black,6-cylinder(v6),4.800000190734863,true
2015,10623,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,brown,6-cylinder(v6),4.699999809265137,true
2003,148373,xc90,volvo,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.5,true
2006,120088,ridgeline,honda,automatic,petrol,foreign,pickup,km,grey,6-cylinder(v6),4.800000190734863,true
2007,151830,g35,infiniti,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.400000095367432,true
2011,109739,camry,toyota,automatic,petrol,local,suv,km,silver,4-cylinder(i4),5.0,true
2012,65456,c 350,mercedes-benz,automatic,petrol,local,sedan,km,yellow,6-cylinder(v6),4.599999904632568,true
2015,115731,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2006,183459,cr-v,honda,automatic,petrol,local,suv,km,yellow,4-cylinder(i4),4.599999904632568,true
2004,71046,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.5,true
2014,81981,cla 250,mercedes-benz,automatic,petrol,foreign,sedan,km,white,4-cylinder(i4),4.5,true
2013,144935,gx 460,lexus,automatic,petrol,foreign,suv,km,grey,8-cylinder(v8),4.699999809265137,true
2014,68991,passat cc,volkswagen,automatic,petrol,local,sedan,km,black,4-cylinder(i4),4.800000190734863,true
2011,88383,gx 460,lexus,automatic,petrol,foreign,suv,km,white & brown,8-cylinder(v8),4.800000190734863,true
2011,125851,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.5,true
2015,12225,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2017,15235,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.800000190734863,true
2016,21358,corolla,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),5.0,true
2004,219000,4-runner,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.699999809265137,true
2007,225802,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.699999809265137,true
2014,121283,camry,toyota,automatic,petrol,foreign,sedan,km,cream,4-cylinder(i4),4.699999809265137,true
2010,75161,rx 350,lexus,automatic,petrol,foreign,suv,km,yellow,6-cylinder(v6),4.800000190734863,true
2010,120595,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,silver,6-cylinder(v6),4.599999904632568,true
2007,127619,pilot,honda,automatic,petrol,foreign,suv,km,gold,4-cylinder(i4),4.5,true
2014,31456,corolla,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),4.900000095367432,true
2013,154356,glk 350,mercedes-benz,automatic,petrol,foreign,suv,km,gold,6-cylinder(v6),4.900000095367432,true
2002,74530,407,peugeot,automatic,petrol,foreign,station wagon,km,black,4-cylinder(i4),4.800000190734863,true
2007,133353,350,mercedes-benz,automatic,petrol,local,sedan,km,gold,6-cylinder(v6),4.5,true
2013,110173,rav 4,toyota,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.900000095367432,true
2006,23500,sienna,toyota,automatic,petrol,foreign,minivan,km,grey,6-cylinder(v6),4.900000095367432,true
2013,140900,avalon,toyota,automatic,petrol,foreign,sedan,km,black,6-cylinder(i6),4.699999809265137,true
2010,132442,es 350,lexus,automatic,petrol,foreign,sedan,km,yellow,6-cylinder(v6),4.400000095367432,true
2009,88694,corolla,toyota,automatic,petrol,foreign,sedan,km,maroon,4-cylinder(i4),4.800000190734863,true
2013,76807,edge,ford,automatic,petrol,foreign,suv,km,grey,6-cylinder(i6),4.699999809265137,true
2005,144023,matrix,toyota,automatic,petrol,foreign,sedan,km,red,4-cylinder(i4),5.0,true
2007,191532,camry,toyota,automatic,petrol,foreign,sedan,km,gold,4-cylinder(i4),5.0,true
2008,104791,camry,toyota,automatic,petrol,foreign,sedan,km,green,4-cylinder(i4),5.0,true
2013,129715,es 350,lexus,automatic,petrol,foreign,sedan,km,gold,6-cylinder(v6),4.699999809265137,true
2012,47830,venza,toyota,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),4.599999904632568,true
2007,161711,sienna,toyota,automatic,petrol,foreign,suv,km,silver,6-cylinder(v6),4.800000190734863,true
2010,253361,transit,ford,automatic,petrol,foreign,other,km,grey,4-cylinder(i4),4.699999809265137,true
2014,52004,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),4.900000095367432,true
2004,101324,camry,toyota,automatic,petrol,foreign,sedan,km,black,6-cylinder(i6),5.0,true
2010,115620,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2014,111265,camry,toyota,automatic,petrol,foreign,sedan,km,black,4-cylinder(i4),5.0,true
2008,62423,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2008,108402,camry,toyota,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),5.0,true
2008,201493,gl 450,mercedes-benz,automatic,petrol,foreign,suv,km,gold,8-cylinder(v8),4.800000190734863,true
2016,41105,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.900000095367432,true
2014,73660,highlander,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.599999904632568,true
2011,89293,fx 35,infiniti,automatic,petrol,foreign,crossover,km,off-white,4-cylinder(i4),4.800000190734863,true
2013,114487,accord,honda,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.599999904632568,true
2015,142059,rav 4,toyota,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.699999809265137,true
2011,174515,edge,ford,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.900000095367432,true
2008,75179,c 300,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),4.900000095367432,true
2005,206704,murano,nissan,automatic,petrol,foreign,hatchback,km,black,6-cylinder(v6),4.800000190734863,true
2006,211318,sienna,toyota,automatic,petrol,foreign,other,km,grey,6-cylinder(v6),4.800000190734863,true
2013,152848,highlander,toyota,automatic,petrol,foreign,suv,km,silver,6-cylinder(i6),4.699999809265137,true
2011,90518,gx 460,lexus,automatic,petrol,foreign,suv,km,biege,8-cylinder(v8),4.900000095367432,true
2004,219177,es 330,lexus,automatic,petrol,local,sedan,km,white,6-cylinder(v6),4.400000095367432,true
2009,175270,ml 350,mercedes-benz,automatic,petrol,foreign,suv,km,silver,6-cylinder(v6),4.900000095367432,true
2005,181166,es 330,lexus,automatic,petrol,foreign,sedan,km,gold,6-cylinder(i6),4.800000190734863,true
2013,52015,4-runner,toyota,automatic,petrol,local,suv,km,brown,6-cylinder(v6),4.599999904632568,true
2003,43627,4-runner,toyota,automatic,petrol,local,suv,km,silver,8-cylinder(v8),4.800000190734863,true
2008,78057,rav 4,toyota,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.800000190734863,true
2013,78789,glk 350,mercedes-benz,automatic,petrol,foreign,suv,km,cream,6-cylinder(v6),4.800000190734863,true
2019,9419,accord,honda,automatic,petrol,foreign,suv,km,grey,4-cylinder(i4),5.0,true
2011,133783,corolla,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.900000095367432,true
2002,61483,camry,toyota,automatic,petrol,foreign,sedan,km,silver,4-cylinder(i4),5.0,true
2012,67379,sienna,toyota,automatic,petrol,foreign,station wagon,km,brown,6-cylinder(v6),4.900000095367432,true
2009,90369,is 250,lexus,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),4.800000190734863,true
2011,140000,pilot,honda,automatic,petrol,foreign,suv,km,brown,6-cylinder(i6),4.800000190734863,true
2010,68689,rx 350,lexus,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.400000095367432,true
2003,119424,escalade,cadillac,automatic,petrol,foreign,station wagon,km,black,8-cylinder(v8),4.5,true
2007,102604,rav 4,toyota,automatic,petrol,foreign,crossover,km,grey,6-cylinder(v6),4.599999904632568,true
2012,45347,range rover evoque,land rover,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.900000095367432,true
2014,55201,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),5.0,true
2009,87907,rx 350,lexus,automatic,petrol,foreign,suv,km,silver,6-cylinder(v6),4.599999904632568,true
2011,105145,glk 350,mercedes-benz,automatic,petrol,foreign,suv,km,biege,6-cylinder(v6),4.599999904632568,true
2008,105325,mdx,acura,automatic,petrol,foreign,suv,km,cream,6-cylinder(i6),4.900000095367432,true
2008,72737,"lr 3 , series se",land rover,automatic,petrol,foreign,suv,km,black,6-cylinder(i6),5.0,true
2013,106113,pilot,honda,automatic,petrol,foreign,suv,km,grey,6-cylinder(v6),4.800000190734863,true
2011,193785,rogue,nissan,automatic,petrol,foreign,suv,km,black,4-cylinder(i4),4.599999904632568,true
2012,91636,gl 450,mercedes-benz,automatic,petrol,foreign,suv,km,brown,8-cylinder(v8),4.5,true
2005,108160,avalon,toyota,automatic,petrol,foreign,sedan,km,grey,6-cylinder(v6),4.400000095367432,true
2014,134856,accent,hyundai,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2010,147233,e 350,mercedes-benz,automatic,petrol,foreign,sedan,km,black,6-cylinder(v6),5.0,true
2015,150353,mdx,acura,automatic,petrol,foreign,suv,km,biege,6-cylinder(v6),4.800000190734863,true
2012,68582,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.699999809265137,true
2010,162307,camry,toyota,automatic,petrol,foreign,sedan,km,grey,4-cylinder(i4),4.599999904632568,true
